P_max,Omega,Gamma_e,Delta_1,number_of_fails,ComputTime
0.130091023022064,8.33023939404113,12.58925412,6.4,0,476.21734380722
0.129493900543206,8.38383876871939,12.58925412,6.5,0,472.432885408402
0.128894592108991,8.43786350128344,12.58925412,6.6,0,457.146679639816
0.128293276176234,8.49231503687109,12.58925412,6.7,0,470.199762582779
0.127690127861112,8.54719552009331,12.58925412,6.8,0,473.998225927353
0.127085317927571,8.60249852323296,12.58925412,6.9,0,474.321553230286
0.126479013363231,8.65822923698635,12.58925412,7.0,0,459.59597826004
0.125871377859594,8.71438667995689,12.58925412,7.1,0,457.566769123077
0.125262570273096,8.77088797510801,12.58925412,7.2,0,463.487023353577
0.124652746560411,8.82798649465561,12.58925412,7.3,0,457.591856241226
0.124042058653677,8.8854329846986,12.58925412,7.4,0,470.116853237152
0.123430654722674,8.94330838940523,12.58925412,7.5,0,467.877564907074
0.122818723320117,9.03099002956149,12.58925412,7.6,0,504.772589206696
0.122206376606821,9.09006848165464,12.58925412,7.7,0,480.908281803131
0.121593743490738,9.14959335121749,12.58925412,7.8,0,488.582958698273
0.120980957566334,9.20956459584649,12.58925412,7.9,0,484.47763967514
0.120368148544226,9.26998419348756,12.58925412,8.0,0,497.553603887558
0.119755444911089,9.36205252011721,12.58925412,8.1,0,517.20600104332
0.119143063884325,9.42373499666825,12.58925412,8.2,0,502.329343318939
0.118531035807942,9.48588128520961,12.58925412,8.3,0,481.59467291832
0.11791947694045,9.548500639321,12.58925412,8.4,0,506.788750171661
0.117308523932408,9.64434884701315,12.58925412,8.5,0,520.003886938095
0.11669836566938,9.70828259104188,12.58925412,8.6,0,493.792405366898
0.11608901160248,9.77270089857036,12.58925412,8.7,0,504.778932094574
0.115480580764474,9.87163508947642,12.58925412,8.8,0,523.267596006393
0.11487329031866,9.9374219978538,12.58925412,8.9,0,513.415756464005
0.114267110222836,10.0037130075924,12.58925412,9.0,0,513.109913825989
0.113662205054302,10.105832651797,12.58925412,9.1,0,515.695611953735
0.1130586935366,10.173542790667,12.58925412,9.2,0,506.58220243454
0.112456572279329,10.2780207030183,12.58925412,9.3,0,509.228959083557
0.111856106301084,10.3471896521344,12.58925412,9.4,0,517.784010648727
0.111257202234954,10.4168971759653,12.58925412,9.5,0,493.260570287704
0.110660089273851,10.5247365290702,12.58925412,9.6,0,475.928396701813
0.110064744844569,10.5959525836914,12.58925412,9.7,0,508.771064996719
0.109471333432854,10.7062712805902,12.58925412,9.8,0,517.086423873901
0.108879866639132,10.7790334388618,12.58925412,9.9,0,504.223623037338
0.10829048144698,10.8919183562115,12.58925412,10.0,0,500.769512176514
0.12985434325488,7.72329520233926,14.12537545,5.1,0,451.874807596207
0.129415396622689,7.76925596098077,14.12537545,5.2,0,463.801121473312
0.128971871454526,7.79161333324127,14.12537545,5.3,0,458.123866796494
0.128523960453253,7.83824658837832,14.12537545,5.4,0,451.399923801422
0.128071829715201,7.86091528317764,14.12537545,5.5,0,458.898091316223
0.1276155922272,7.90819327605052,14.12537545,5.6,0,476.454703807831
0.127155468351817,7.93113923382843,14.12537545,5.7,0,470.356556892395
0.126691527932163,7.97904069551177,14.12537545,5.8,0,470.059410333633
0.126224008581383,8.0022285748169,14.12537545,5.9,0,456.501191139221
0.125752972772749,8.05072858030358,14.12537545,6.0,0,475.413414478302
0.125278639962817,8.07412622539345,14.12537545,6.1,0,465.538104534149
0.12480110040302,8.1232009214681,14.12537545,6.2,0,469.976162672043
0.12432051989571,8.14677891299327,14.12537545,6.3,0,466.494076251984
0.123837051065733,8.19641085999884,14.12537545,6.4,0,462.447937250137
0.123350771443049,8.22013915992855,14.12537545,6.5,0,469.065716743469
0.122861930147392,8.27030740606698,14.12537545,6.6,0,455.936938285828
0.122370526898028,8.32088007913684,14.12537545,6.7,0,456.497507333756
0.121876808681884,8.34485031754972,14.12537545,6.8,0,449.216724634171
0.121380840585005,8.3959376521205,14.12537545,6.9,0,437.543645858765
0.120882721633763,8.41999445485268,14.12537545,7.0,0,459.686824798584
0.120382700441923,8.47158454456898,14.12537545,7.1,0,452.120913505554
0.119880774519949,8.52356863241461,14.12537545,7.2,0,453.444750070572
0.119377087243783,8.54778231307977,14.12537545,7.3,0,450.24931883812
0.118871847320556,8.60025225691641,14.12537545,7.4,0,470.178116321564
0.118365070671331,8.65311459880726,14.12537545,7.5,0,475.62385392189
0.117856877788695,8.70637609160765,14.12537545,7.6,0,479.664812088013
0.117347464047435,8.73078026741937,14.12537545,7.7,0,484.275695323944
0.116836881287859,8.78451578018683,14.12537545,7.8,0,474.830848455429
0.116325221961967,8.83864450703331,14.12537545,7.9,0,492.022415876389
0.115812597392812,8.89318118893379,14.12537545,8.0,0,492.4244556427
0.115299172997938,8.91771451434806,14.12537545,8.1,0,492.165746927261
0.11478500965219,8.97270895886602,14.12537545,8.2,0,476.907660007477
0.11427019373402,9.02810552415194,14.12537545,8.3,0,484.22717833519
0.113754827156461,9.08390635491176,14.12537545,8.4,0,497.382241487503
0.11323900943369,9.14011766842022,14.12537545,8.5,0,502.765090465546
0.112722839449567,9.16480129675936,14.12537545,8.6,0,492.664058446884
0.112206449279986,9.2214807170631,14.12537545,8.7,0,498.329485416412
0.111689887510783,9.278575635532,14.12537545,8.8,0,484.977138280869
0.111173245237611,9.33609086769426,14.12537545,8.9,0,467.259015321732
0.110656611236203,9.39403211794158,14.12537545,9.0,0,471.078248739243
0.110140072324137,9.45240061058729,14.12537545,9.1,0,472.7041451931
0.109623713238449,9.51120487051729,14.12537545,9.2,0,478.452422142029
0.109107616408984,9.57044802157953,14.12537545,9.3,0,482.506590843201
0.1085918625812,9.63014771691346,14.12537545,9.4,0,492.64884352684
0.108076530305056,9.69027719162981,14.12537545,9.5,0,482.430423021317
0.107561695986521,9.75087338062949,14.12537545,9.6,0,467.557770490646
0.107047434607608,9.81193265324709,14.12537545,9.7,0,502.297088623047
0.106533818714612,9.87346147284056,14.12537545,9.8,0,495.695670843124
0.106020919225041,9.9354705770413,14.12537545,9.9,0,514.490136623383
0.105508804792465,9.99795118056633,14.12537545,10.0,0,523.765632152557
0.122052186607742,7.70858134006348,15.84893192,5.1,0,473.724101305008
0.121707249436293,7.75240561981656,15.84893192,5.2,0,448.661775827408
0.121358297048633,7.77188699143914,15.84893192,5.3,0,439.891354084015
0.121005369686059,7.79149307064937,15.84893192,5.4,0,438.624426603317
0.120648576144678,7.81121542441241,15.84893192,5.5,0,444.113617420197
0.120288044031303,7.85608029708243,15.84893192,5.6,0,445.727102279663
0.119923941798208,7.8760950267824,15.84893192,5.7,0,434.170273303986
0.119556295680527,7.89620593130265,15.84893192,5.8,0,438.40061545372
0.119185211120014,7.91639863064443,15.84893192,5.9,0,464.109523296356
0.118810842200162,7.96219705087555,15.84893192,6.0,0,472.806204557419
0.118433299304527,7.98262594762469,15.84893192,6.1,0,446.175317049027
0.118052628837601,8.00311668566602,15.84893192,6.2,0,437.992859840393
0.117668934374459,8.04961646156147,15.84893192,6.3,0,456.235819578171
0.117282422782616,8.07030044631046,15.84893192,6.4,0,440.043098688126
0.116893084832361,8.09102451525108,15.84893192,6.5,0,443.728531360626
0.116501018327093,8.11178575114026,15.84893192,6.6,0,451.896421432495
0.11610641372416,8.15905639514756,15.84893192,6.7,0,452.992167949677
0.115709295534992,8.1799599185222,15.84893192,6.8,0,446.485939025879
0.115309735737756,8.20088159824145,15.84893192,6.9,0,492.82860994339
0.114907923922297,8.24874527411704,15.84893192,7.0,0,481.188788890839
0.114503879888628,8.26977571122355,15.84893192,7.1,0,472.886153459549
0.114097669991563,8.29080472335124,15.84893192,7.2,0,469.210122823715
0.113689504573253,8.33922171362893,15.84893192,7.3,0,472.129866361618
0.113279354831411,8.36032962269644,15.84893192,7.4,0,474.869813919067
0.112867340900433,8.40918858798685,15.84893192,7.5,0,484.045077323914
0.112453602599091,8.43035655659559,15.84893192,7.6,0,455.783009290695
0.112038131501568,8.45150027328711,15.84893192,7.7,0,470.168417692184
0.111621111955122,8.5008586685155,15.84893192,7.8,0,479.872283220291
0.111202556982983,8.52203456598442,15.84893192,7.9,0,479.293594121933
0.110782560796385,8.57181003455516,15.84893192,8.0,0,485.874705791473
0.11036124618278,8.59300406239445,15.84893192,8.1,0,471.687187433243
0.10993860485807,8.64318751359381,15.84893192,8.2,0,497.469488620758
0.109514844151498,8.66438350131899,15.84893192,8.3,0,480.761141777039
0.109089902175518,8.68552368885771,15.84893192,8.4,0,494.003415107727
0.108663974138498,8.73615171446776,15.84893192,8.5,0,459.052661895752
0.108237034507408,8.75727520005531,15.84893192,8.6,0,488.546932935715
0.107809237823313,8.80828903417411,15.84893192,8.7,0,463.999207258225
0.107380587289512,8.829383501281,15.84893192,8.8,0,471.434548616409
0.106951215580588,8.88078108475099,15.84893192,8.9,0,452.768219709396
0.10652113052278,8.90183323401879,15.84893192,9.0,0,476.884633541107
0.106090466239117,8.95361326264779,15.84893192,9.1,0,473.467842340469
0.10565921253174,8.97461582168309,15.84893192,9.2,0,470.415590763092
0.10522752762015,9.02676951977264,15.84893192,9.3,0,459.877603054047
0.104795365985236,9.07928155236403,15.84893192,9.4,0,486.882736206055
0.104362917052944,9.10023859968404,15.84893192,9.5,0,494.54373550415
0.103930127249627,9.15313049289213,15.84893192,9.6,0,498.807790994644
0.103497130881956,9.17401413511301,15.84893192,9.7,0,499.115749835968
0.103063959153017,9.22728159705398,15.84893192,9.8,0,490.163148880005
0.102630645827779,9.24808544845997,15.84893192,9.9,0,475.651063919067
0.102197328016812,9.30173017128391,15.84893192,10.0,0,480.028072357178
0.114287458909986,7.67641333665656,17.7827941,5.1,0,449.120316982269
0.114019580105452,7.71807691894687,17.7827941,5.2,0,437.099915981293
0.113748219555434,7.73522262201113,17.7827941,5.3,0,456.335317134857
0.113473448210336,7.75258797410974,17.7827941,5.4,0,466.638901472092
0.113195341428853,7.77005166985653,17.7827941,5.5,0,438.629330158234
0.112913973841514,7.78764387027878,17.7827941,5.6,0,439.935745477676
0.112629419805824,7.8053587654538,17.7827941,5.7,0,441.652423381805
0.112341753376498,7.82318972298035,17.7827941,5.8,0,455.207945108414
0.1120510481157,7.84112997787411,17.7827941,5.9,0,455.42994761467
0.111757422372737,7.88473891313296,17.7827941,6.0,0,442.348108291626
0.11146090788459,7.90293947814571,17.7827941,6.1,0,446.007737636566
0.111161573438011,7.92122903940214,17.7827941,6.2,0,474.417020320892
0.110859490832193,7.93960439998343,17.7827941,6.3,0,458.752511262894
0.110554731164525,7.95805945215517,17.7827941,6.4,0,449.376425504684
0.110247365052638,7.97658693094933,17.7827941,6.5,0,467.738348245621
0.109937481902594,8.02128354346096,17.7827941,6.6,0,479.953834295273
0.10962516824095,8.04000388846858,17.7827941,6.7,0,467.553157329559
0.10931045703693,8.05877878020171,17.7827941,6.8,0,465.141198396683
0.108993416257209,8.07760679337336,17.7827941,6.9,0,454.389188528061
0.108674113349882,8.09648048067524,17.7827941,7.0,0,473.679985761642
0.108352614872263,8.11539616400709,17.7827941,7.1,0,472.726674556732
0.108029034576462,8.16100653679469,17.7827941,7.2,0,475.054834127426
0.107703406373463,8.18005361780706,17.7827941,7.3,0,450.949877023697
0.107375779434415,8.19912802680145,17.7827941,7.4,0,466.090218782425
0.107046217480626,8.21822523192086,17.7827941,7.5,0,464.908463001251
0.106714783774467,8.23734107834239,17.7827941,7.6,0,484.128697872162
0.10638160202312,8.28363706998288,17.7827941,7.7,0,479.278198480606
0.106046681830329,8.30284124308002,17.7827941,7.8,0,467.566586017609
0.105710075349935,8.32205213258315,17.7827941,7.9,0,449.834789991379
0.105371842732906,8.34083300454821,17.7827941,8.0,0,494.535980939865
0.105032084560779,8.38809608500954,17.7827941,8.1,0,481.073454380035
0.104690853706933,8.40736907520591,17.7827941,8.2,0,469.733677148819
0.104348172935983,8.42663377683615,17.7827941,8.3,0,474.316984415054
0.104004099083827,8.44588574593976,17.7827941,8.4,0,479.864569425583
0.10365874083371,8.49330930961008,17.7827941,8.5,0,494.715649843216
0.103312132195864,8.51248650883573,17.7827941,8.6,0,475.837994098663
0.102964297357072,8.53174986114314,17.7827941,8.7,0,460.527060031891
0.102615295406886,8.57946955229969,17.7827941,8.8,0,478.917237281799
0.102265257741517,8.59874801257767,17.7827941,8.9,0,485.061722755432
0.101914153680931,8.61799829721792,17.7827941,9.0,0,487.271537065506
0.101562034398128,8.63721583188754,17.7827941,9.1,0,476.868433713913
0.101209022911538,8.68535112132634,17.7827941,9.2,0,449.366953611374
0.100855119907702,8.70456247832419,17.7827941,9.3,0,459.428021907806
0.10050035200061,8.72373575462476,17.7827941,9.4,0,481.734627008438
0.100144836944204,8.77223366310109,17.7827941,9.5,0,461.851565122604
0.0997885840270501,8.79138743074721,17.7827941,9.6,0,461.644745349884
0.099431609687938,8.81049737272649,17.7827941,9.7,0,468.537953615189
0.0990740448117029,8.85934047819811,17.7827941,9.8,0,468.994274377823
0.098715870117699,8.87841785635025,17.7827941,9.9,0,460.642863988876
0.098357120683436,8.92758787774139,17.7827941,10.0,0,492.858545303345
0.106668855960753,7.65385807041301,19.95262315,5.1,0,472.147176980972
0.106462611623306,7.66903848836372,19.95262315,5.2,0,462.281475543976
0.106253469200558,7.68437795913126,19.95262315,5.3,0,482.580330610275
0.106041479122882,7.69987515958172,19.95262315,5.4,0,453.169121026993
0.1058266920543,7.71551883486282,19.95262315,5.5,0,447.943638563156
0.105609157732186,7.73130910348431,19.95262315,5.6,0,467.235270738602
0.105388926737872,7.74723684766966,19.95262315,5.7,0,483.727854728699
0.105166049520915,7.76329607629238,19.95262315,5.8,0,458.47247004509
0.104940575815094,7.77948480885925,19.95262315,5.9,0,467.838484764099
0.104712555658542,7.79579370743065,19.95262315,6.0,0,471.181925773621
0.104482038590425,7.81222130586762,19.95262315,6.1,0,479.623133420944
0.104249081382634,7.85434048178643,19.95262315,6.2,0,474.384338855743
0.104013750698724,7.87102843753988,19.95262315,6.3,0,466.633035898209
0.103776071837198,7.88781899278957,19.95262315,6.4,0,469.846625804901
0.103536093605017,7.9047058503664,19.95262315,6.5,0,477.935196638107
0.103293864537221,7.92168576021009,19.95262315,6.6,0,476.542495250702
0.103049432809443,7.93875288215896,19.95262315,6.7,0,469.074991941452
0.102802846514193,7.95590409820407,19.95262315,6.8,0,462.261642217636
0.102554153174909,7.9731324166352,19.95262315,6.9,0,476.289057254791
0.102303400102442,7.99043532133731,19.95262315,7.0,0,455.425028800964
0.102050652878211,8.03394835144369,19.95262315,7.1,0,478.365674734116
0.101795962073037,8.05143345162925,19.95262315,7.2,0,464.169709682465
0.101539352365,8.06897561153335,19.95262315,7.3,0,447.743760824204
0.101280869604406,8.0865741728322,19.95262315,7.4,0,452.547178506851
0.101020559339593,8.1042274513053,19.95262315,7.5,0,481.265667676926
0.100758466508396,8.12192897479809,19.95262315,7.6,0,480.564088821411
0.100494635857744,8.13967640562013,19.95262315,7.7,0,482.055766105652
0.100229138445848,8.18410348016273,19.95262315,7.8,0,465.471395254135
0.0999620146428472,8.20197354838808,19.95262315,7.9,0,452.744165182114
0.0996932857851329,8.21987867550716,19.95262315,8.0,0,468.003756284714
0.0994229949437576,8.23781469067017,19.95262315,8.1,0,467.434039354324
0.0991511843969306,8.25577639759817,19.95262315,8.2,0,460.569600820541
0.0988778965000254,8.27376360459744,19.95262315,8.3,0,483.470652103424
0.0986032182854342,8.31933993035588,19.95262315,8.4,0,489.14130449295
0.0983271586737881,8.33694144315811,19.95262315,8.5,0,465.576719045639
0.0980497469003834,8.35502758788374,19.95262315,8.6,0,474.867279052734
0.0977710232213868,8.37312407542702,19.95262315,8.7,0,469.11180639267
0.0974910272962238,8.39122816889132,19.95262315,8.8,0,483.235958814621
0.0972098507771926,8.43686778343807,19.95262315,8.9,0,481.111358880997
0.0969274947173103,8.45502745912441,19.95262315,9.0,0,445.195679187775
0.0966439847830785,8.47318590255778,19.95262315,9.1,0,439.674022912979
0.0963593589007168,8.49134438308092,19.95262315,9.2,0,460.33962225914
0.0960736822090692,8.53741413854599,19.95262315,9.3,0,470.174600362778
0.0957870096252073,8.55560613359498,19.95262315,9.4,0,460.089415073395
0.0954993340467571,8.57378866759749,19.95262315,9.5,0,446.332161903381
0.0952106915633141,8.59195976227778,19.95262315,9.6,0,470.227393388748
0.0949211485995199,8.63842683885958,19.95262315,9.7,0,479.420250892639
0.0946307587242022,8.65661547611125,19.95262315,9.8,0,453.307506799698
0.0943395088138736,8.6747845646782,19.95262315,9.9,0,462.972607851028
0.0940474339181942,8.69293577340883,19.95262315,10.0,0,475.509614706039
0.0992859104940312,7.57030298497341,22.38721139,5.1,0,459.416993379593
0.0991279129463329,7.58388419855222,22.38721139,5.2,0,447.625581979752
0.0989675789459297,7.62245736696421,22.38721139,5.3,0,451.461323738098
0.0988049196849296,7.63643809022042,22.38721139,5.4,0,446.012846231461
0.0986399658575778,7.65048080048936,22.38721139,5.5,0,432.163630485535
0.0984727512158746,7.66472239477274,22.38721139,5.6,0,453.840126276016
0.0983033091944241,7.67910932562713,22.38721139,5.7,0,426.294743299484
0.0981316730240237,7.69364122215742,22.38721139,5.8,0,424.123805522919
0.0979578761576917,7.70831138904178,22.38721139,5.9,0,449.162317037582
0.0977819523185222,7.72311439327983,22.38721139,6.0,0,462.122919082642
0.0976039341578451,7.7380489976235,22.38721139,6.1,0,442.907984495163
0.0974238674234295,7.77914622732171,22.38721139,6.2,0,455.275485515595
0.097241795204975,7.79359203957204,22.38721139,6.3,0,449.264425516129
0.0970577295428746,7.80892015546858,22.38721139,6.4,0,452.564768791199
0.0968717033876279,7.82436331910662,22.38721139,6.5,0,444.193097829819
0.0966837497376591,7.83991463099778,22.38721139,6.6,0,436.861506462097
0.0964939014822139,7.85557211051277,22.38721139,6.7,0,446.395808696747
0.0963021913455099,7.87133010214594,22.38721139,6.8,0,461.673958778381
0.0961086519484651,7.88718550855685,22.38721139,6.9,0,463.369658708572
0.0959133351963646,7.92884056057707,22.38721139,7.0,0,459.886406421661
0.0957162752731498,7.94491117786979,22.38721139,7.1,0,446.272354125977
0.095517483975594,7.96106715448869,22.38721139,7.2,0,457.086575984955
0.0953169932460512,7.97730711449832,22.38721139,7.3,0,443.458745241165
0.0951148349115846,7.99362284338285,22.38721139,7.4,0,447.06182384491
0.0949110406368345,8.01001526368791,22.38721139,7.5,0,451.704729557037
0.094705641830839,8.02647919011928,22.38721139,7.6,0,462.554744243622
0.0944987049109085,8.0691332505587,22.38721139,7.7,0,457.913908958435
0.0942902381285421,8.08576212823865,22.38721139,7.8,0,459.237409830093
0.0940802610247339,8.10245249932497,22.38721139,7.9,0,450.037670373917
0.0938688041135731,8.1191983948789,22.38721139,8.0,0,451.939139127731
0.0936558978711115,8.1359992101433,22.38721139,8.1,0,448.191452026367
0.0934415724294166,8.1528516254043,22.38721139,8.2,0,464.511071681976
0.0932259035279904,8.19627390947507,22.38721139,8.3,0,464.849999427795
0.0930088834337414,8.21325293199115,22.38721139,8.4,0,452.559269189835
0.0927905345338191,8.23027344155105,22.38721139,8.5,0,435.701917886734
0.0925708856990681,8.24733219418169,22.38721139,8.6,0,455.458295583725
0.0923499665039076,8.26442839136367,22.38721139,8.7,0,463.845185041428
0.0921278409030548,8.30845158997712,22.38721139,8.8,0,467.222297430038
0.091904526115692,8.3256436704607,22.38721139,8.9,0,453.920324802399
0.0916800274148086,8.34286440549132,22.38721139,9.0,0,447.0828332901
0.0914543728230047,8.36011153116517,22.38721139,9.1,0,463.28296661377
0.0912275901098006,8.37737938490483,22.38721139,9.2,0,465.922433853149
0.0909997609703944,8.42194037585529,22.38721139,9.3,0,454.484383583069
0.0907708698737187,8.43928071081057,22.38721139,9.4,0,440.66818189621
0.0905409337680722,8.45663699281168,22.38721139,9.5,0,469.581598520279
0.0903099790836964,8.47400484134361,22.38721139,9.6,0,499.948706150055
0.0900780646746459,8.51900539110105,22.38721139,9.7,0,496.000620603561
0.089845223115822,8.53642765031827,22.38721139,9.8,0,466.896049499512
0.0896114428940175,8.553855428076,22.38721139,9.9,0,483.058574676514
0.089376749850026,8.5712855561099,22.38721139,10.0,0,500.383168458939
0.0922076744094708,7.50478063933417,25.11886432,5.1,0,470.985825300217
0.0920867591960626,7.51691008927566,25.11886432,5.2,0,469.637489557266
0.0919639477360835,7.52920312980018,25.11886432,5.3,0,466.498327493668
0.0918392618566138,7.54165565887527,25.11886432,5.4,0,479.54765868187
0.0917127235373132,7.55426441998651,25.11886432,5.5,0,475.544031143189
0.0915843870947294,7.59147557472132,25.11886432,5.6,0,482.430419445038
0.0914542528009123,7.60441036352941,25.11886432,5.7,0,459.649961709976
0.091322332744032,7.61749118941578,25.11886432,5.8,0,445.364038228989
0.0911886494445448,7.6307139930293,25.11886432,5.9,0,475.593487024307
0.0910532242922492,7.64407552600708,25.11886432,6.0,0,441.792256593704
0.0909160805233376,7.65757445457183,25.11886432,6.1,0,443.35356926918
0.0907772769327851,7.69598313683217,25.11886432,6.2,0,457.79149723053
0.0906368082966385,7.70976882740347,25.11886432,6.3,0,466.428143024445
0.0904946879920442,7.7236783224576,25.11886432,6.4,0,439.443616867065
0.090350938595794,7.73771074165581,25.11886432,6.5,0,441.681270837784
0.0902055813581658,7.75186166793462,25.11886432,6.6,0,452.14293217659
0.0900586510726204,7.79122149841128,25.11886432,6.7,0,459.481753826141
0.0899101962400675,7.80562720069374,25.11886432,6.8,0,439.785305738449
0.089760200809366,7.82014222365292,25.11886432,6.9,0,430.882085323334
0.0896086879263589,7.83476275805398,25.11886432,7.0,0,439.212052583694
0.0894556784501832,7.84948567652038,25.11886432,7.1,0,461.214709281921
0.0893011952281913,7.86430742129843,25.11886432,7.2,0,459.333700895309
0.089145312479845,7.90466904697741,25.11886432,7.3,0,472.4939661026
0.0889880004755771,7.91970726150882,25.11886432,7.4,0,460.671345949173
0.0888292805669462,7.93483593497778,25.11886432,7.5,0,478.603684186935
0.0886691743497857,7.95005109323199,25.11886432,7.6,0,467.738896846771
0.0885077051510774,7.99109577358303,25.11886432,7.7,0,479.513816356659
0.0883449475796442,8.0065040466776,25.11886432,7.8,0,471.088335037231
0.0881808689055467,8.02198942195357,25.11886432,7.9,0,463.877339363098
0.0880154904108598,8.03754859367563,25.11886432,8.0,0,445.556262731552
0.0878488332829094,8.05317990906053,25.11886432,8.1,0,470.432999372482
0.0876809372389232,8.09496468812015,25.11886432,8.2,0,470.440289497376
0.087511846047094,8.11075918086789,25.11886432,8.3,0,451.211066246033
0.0873415397771603,8.12661791723909,25.11886432,8.4,0,438.683982372284
0.0871700392095646,8.14253635042449,25.11886432,8.5,0,456.883091449738
0.0869973648919445,8.15851028226525,25.11886432,8.6,0,470.618437767029
0.0868235891315793,8.20097245364888,25.11886432,8.7,0,458.855034828186
0.0866486925908497,8.21708521156704,25.11886432,8.8,0,438.115513324738
0.0864726842700207,8.23324645147757,25.11886432,8.9,0,456.534956693649
0.0862955841372008,8.2494529336904,25.11886432,9.0,0,461.421460151672
0.0861174469166923,8.29246013404865,25.11886432,9.1,0,460.193901777267
0.0859382899800028,8.30878425071288,25.11886432,9.2,0,455.250686645508
0.0857581015463024,8.32514724486825,25.11886432,9.3,0,450.464461565018
0.0855769011661135,8.34154676699871,25.11886432,9.4,0,468.654257774353
0.0853947368957416,8.38506654948221,25.11886432,9.5,0,467.200772285461
0.085211640959613,8.40156260078766,25.11886432,9.6,0,459.414512634277
0.0850275915901329,8.41867958634257,25.11886432,9.7,0,449.730164766312
0.0848426081156832,8.43464234452869,25.11886432,9.8,0,464.608998775482
0.0846567424341281,8.47863968824446,25.11886432,9.9,0,473.701684713364
0.0844700201688533,8.49527684361786,25.11886432,10.0,0,462.353939771652
0.0854816020550761,7.41374079098712,28.18382931,5.1,0,452.186104774475
0.0853887160705448,7.42440804841489,28.18382931,5.2,0,473.517470121384
0.0852943390792964,7.45879521940119,28.18382931,5.3,0,459.501486539841
0.0851985003441297,7.46979367161671,28.18382931,5.4,0,446.59982919693
0.0851011805875632,7.48093940323975,28.18382931,5.5,0,442.719578742981
0.0850023944590337,7.4922347669291,28.18382931,5.6,0,448.579727649689
0.0849021628630818,7.52750442283721,28.18382931,5.7,0,467.256799221039
0.0848005451787744,7.53911128967165,28.18382931,5.8,0,452.611485004425
0.0846975060634978,7.55085721450942,28.18382931,5.9,0,449.414964199066
0.0845930604770711,7.56274186585711,28.18382931,6.0,0,445.692242860794
0.0844872233051366,7.57476081818248,28.18382931,6.1,0,446.161355018616
0.0843800687173691,7.6110353038068,28.18382931,6.2,0,471.832065105438
0.0842715536293581,7.62334010013415,28.18382931,6.3,0,439.216316461563
0.0841616922058339,7.63577184529271,28.18382931,6.4,0,436.642610549927
0.0840504998160803,7.64832917663028,28.18382931,6.5,0,464.493423700333
0.0839380529320776,7.68540946263007,28.18382931,6.6,0,489.028675079346
0.0838243060191429,7.69823133908522,28.18382931,6.7,0,464.132139205933
0.0837092738133839,7.71117144549879,28.18382931,6.8,0,470.667371511459
0.0835929780299756,7.74888431752812,28.18382931,6.9,0,473.849282503128
0.083475484363788,7.76207490895908,28.18382931,7.0,0,464.052357673645
0.0833567511653598,7.77537625066906,28.18382931,7.1,0,465.685720920563
0.0832367934439502,7.78878067386123,28.18382931,7.2,0,463.99057507515
0.0831156452193421,7.82723800495742,28.18382931,7.3,0,477.540276765823
0.0829933490701598,7.84087752389929,28.18382931,7.4,0,457.432109594345
0.0828698741359199,7.85461253297129,28.18382931,7.5,0,458.818448781967
0.082745235055772,7.86844481579419,28.18382931,7.6,0,457.634379148483
0.0826194831261256,7.90761365087487,28.18382931,7.7,0,449.949602365494
0.08249262829321,7.92165740231392,28.18382931,7.8,0,454.205148458481
0.0823646543229177,7.93578972035332,28.18382931,7.9,0,449.101622104645
0.0822355760605498,7.95000609060264,28.18382931,8.0,0,458.578071832657
0.0821054675347341,7.98985234775901,28.18382931,8.1,0,448.979884147644
0.0819742945741973,8.00426132144194,28.18382931,8.2,0,449.296788215637
0.0818420617650173,8.01874887356913,28.18382931,8.3,0,451.609997034073
0.0817087998176943,8.05913481204426,28.18382931,8.4,0,475.812798261642
0.0815745622196918,8.07380089871421,28.18382931,8.5,0,455.294176101685
0.0814393087533938,8.08853668531177,28.18382931,8.6,0,460.644331693649
0.0813030537839682,8.10334026997365,28.18382931,8.7,0,454.352323770523
0.0811658591198228,8.14434674733296,28.18382931,8.8,0,479.899841308594
0.0810277172953079,8.1593101194112,28.18382931,8.9,0,475.871812343597
0.0808886170690386,8.1743357010159,28.18382931,9.0,0,479.899756669998
0.0807485820799797,8.21584144429512,28.18382931,9.1,0,459.822764635086
0.0806076822640807,8.23101358705797,28.18382931,9.2,0,479.140828609467
0.0804658669229588,8.24623794470758,28.18382931,9.3,0,467.93575501442
0.0803231492216741,8.26151740364347,28.18382931,9.4,0,475.023531913757
0.0801795930871245,8.30358828318519,28.18382931,9.5,0,476.447368860245
0.0800351899381093,8.31899451768108,28.18382931,9.6,0,450.194939136505
0.0798899266243383,8.33444750247159,28.18382931,9.7,0,484.130557537079
0.079743833433633,8.37698212484022,28.18382931,9.8,0,483.849427700043
0.0795969684674043,8.39255020106407,28.18382931,9.9,0,485.476430892944
0.0794492842970582,8.40815799689327,28.18382931,10.0,0,469.890929222107
0.0791338975583253,7.34971852947627,31.6227766,5.1,0,470.24601316452
0.079062105527499,7.35892602844563,31.6227766,5.2,0,470.306681632996
0.0789891134498431,7.36827625250317,31.6227766,5.3,0,486.793406248093
0.0789149744104247,7.40058548892041,31.6227766,5.4,0,460.891593933105
0.0788396753092431,7.41023709384506,31.6227766,5.5,0,447.251073360443
0.0787632065737871,7.42002874519278,31.6227766,5.6,0,460.403584718704
0.0786855989335569,7.45300481383596,31.6227766,5.7,0,470.061017751694
