P_max,OmegaP,OmegaM,t_max,Mu,Gamma_e,Delta1,Delta2,number_of_fails,ComputTime
0.0089050061171779,1.03404751463512,47.1678501330689,1.01348202892298,0.0,0.2512,28.9,-28.9,1,9232.07431197166
0.0088745071885358,1.03404620508602,47.3308061182037,1.01343571334019,0.0,0.2512,29.0,-29.0,0,2249.84406423569
0.0104006453796313,1.03399479144701,81.538907548539,1.05722651787421,0.0572637442202866,0.2512,29.1,-29.1,0,41558.408727169
0.008814131783326,1.03404841546349,47.6565954166633,1.01334323768866,0.0,0.2512,29.2,-29.2,0,26097.0255103111
0.0103306672654706,1.03399431691794,82.0973275467535,1.05685275909659,0.0568868819697543,0.2512,29.3,-29.3,0,55168.5069913864
0.0087545722949412,1.03405026239979,47.9825013582488,1.01325259201825,0.0,0.2512,29.4,-29.4,0,37933.4209303856
0.0087250933685547,1.0340496324334,48.1454015457659,1.013208257427,0.0,0.2512,29.5,-29.5,2,37612.7264084816
0.0086958122954613,1.03405025191918,48.3082999068397,1.01316446683299,0.0,0.2512,29.6,-29.6,2,38371.5248360634
0.0086667270905102,1.03404975535413,48.4712390874328,1.01311986407556,0.0,0.2512,29.7,-29.7,0,209964.120245695
0.008637835795,1.03405220284116,48.6341608255717,1.01307479272342,0.0,0.2512,29.8,-29.8,1,21259.8897490501
0.0086083049649877,1.03402568628621,48.7894027611146,1.01307272924515,3.12359724526306e-06,0.2512,29.9,-29.9,0,72873.0720283985
0.0085806272272664,1.03405142690617,48.9599775277126,1.01298828363455,0.0,0.2512,30.0,-30.0,1,170118.215061188
0.604445506265228,0.680729690864442,0.624389429524701,2.18284861246332,0.0,0.3981,0.0,0.0,0,337.853778839111
0.59332651915982,0.694837949182735,0.646689755346768,2.14085379501489,0.0,0.3981,0.1,-0.1,0,821.288727045059
0.564170097146883,0.730918973696592,0.708457337758644,2.03734029924147,0.0,0.3981,0.2,-0.2,0,876.462613105774
0.52549689893927,0.776707197179919,0.799493313967599,1.9124063703708,0.0,0.3981,0.3,-0.3,0,1199.37965202332
0.484396704474687,0.82263526887863,0.910987828859828,1.79234989666757,0.0,0.3981,0.4,-0.4,0,966.162928581238
0.444911102463071,0.863564875657346,1.03684491794748,1.68754823374337,0.0,0.3981,0.5,-0.5,0,742.812209367752
0.408804914748268,0.897652533895369,1.17325060696536,1.59993818809912,0.0,0.3981,0.6,-0.6,0,1081.12142848969
0.376573542647252,0.92484279882627,1.31732910813397,1.52796263027273,0.0,0.3981,0.7,-0.7,0,931.337168693542
0.348107311107294,0.946109807306605,1.46675356746213,1.46907035760403,0.0,0.3981,0.8,-0.8,0,821.151111125946
0.323051528572942,0.962595843109538,1.62019549436549,1.42066380881121,0.0,0.3981,0.9,-0.9,0,1564.72036719322
0.300983295644218,0.975283067167252,1.77636191478408,1.38058400182651,0.0,0.3981,1.0,-1.0,0,1350.49016880989
0.281490972074055,0.985172624930097,1.93440152043439,1.34712859313411,0.0,0.3981,1.1,-1.1,0,882.692761659622
0.264205183196549,0.99289361122135,2.09389754876159,1.31885385080534,0.0,0.3981,1.2,-1.2,1,1945.95919394493
0.248807017317716,0.999017015204411,2.25433673717568,1.29475065854729,0.0,0.3981,1.3,-1.3,0,1975.60382723808
0.235026280415021,1.00395784952914,2.41552830085448,1.27393860796881,0.0,0.3981,1.4,-1.4,0,1366.90551519394
0.225704182480815,0.997007708549017,4.74257480275504,1.76794141852576,0.754386429844816,0.3981,1.5,-1.5,0,904.155284166336
0.211446079764417,1.01116266173367,2.73914667542419,1.24002034189076,0.0,0.3981,1.6,-1.6,0,993.099802017212
0.201297155233302,1.01385727192636,2.90144443709963,1.2259954326226,0.0,0.3981,1.7,-1.7,0,1277.71045899391
0.192055352614311,1.01607463141295,3.0638842707302,1.21353654768567,0.0,0.3981,1.8,-1.8,0,903.212968826294
0.183607773230047,1.01802162307681,3.22651060059374,1.2023470109712,0.0,0.3981,1.9,-1.9,1,11080.5334756374
0.183599604613233,1.01161342270876,6.12278843858674,1.61295134146631,0.605381541804877,0.3981,2.0,-2.0,0,1218.72978973389
0.168727107915776,1.02098801238648,3.55204203884368,1.18321713642006,0.0,0.3981,2.1,-2.1,0,1192.77303409576
0.170780437174067,1.01516723533665,6.67698605626705,1.56755569992867,0.561404494173775,0.3981,2.2,-2.2,0,1878.87077951431
0.165011005757878,1.01665037616212,6.95429415198635,1.54738488966579,0.541797120477424,0.3981,2.3,-2.3,0,1353.15573692322
0.150387830208556,1.02415509826271,4.04074583393728,1.16044329244222,0.0,0.3981,2.4,-2.4,0,1669.64314007759
0.145120313401517,1.02495470709327,4.20372858330089,1.15405803925187,0.0,0.3981,2.5,-2.5,0,1576.14791798592
0.149806150329114,1.0201801525738,7.78728267795716,1.49486900720765,0.490618249782082,0.3981,2.6,-2.6,0,1194.59863615036
0.135610425450637,1.02626805322177,4.52970624165255,1.14271856181127,0.0,0.3981,2.7,-2.7,0,1775.80916333199
0.131304312416629,1.0268358785245,4.69267986507746,1.13764743380587,0.0,0.3981,2.8,-2.8,1,3409.09755516052
0.127261254155091,1.02733604897858,4.85572191166127,1.13292137767114,0.0,0.3981,2.9,-2.9,0,1273.30051994324
0.123458060896485,1.02778781396651,5.01879626624803,1.12852213117044,0.0,0.3981,3.0,-3.0,0,1584.65013360977
0.119874164806771,1.0282074181858,5.18181214273742,1.12440664769147,0.0,0.3981,3.1,-3.1,0,1122.39955353737
0.126454756472339,1.02469715103804,9.45544175951604,1.41585962948635,0.413259819500465,0.3981,3.2,-3.2,0,1262.69407105446
0.113293020594829,1.02892010511008,5.50782624677162,1.1168965374833,0.0,0.3981,3.3,-3.3,0,1592.61086630821
0.110264809306718,1.02919889177763,5.67091146937284,1.11351209360164,0.0,0.3981,3.4,-3.4,0,1573.2669968605
0.117302200282832,1.02615674873448,10.29030491182,1.38537077996898,0.383276865465558,0.3981,3.5,-3.5,0,1383.32921481133
0.114538038565992,1.02658989272833,10.5685980694002,1.37620079476537,0.37425730219318,0.3981,3.6,-3.6,0,1216.9330945015
0.102075438870036,1.02999479722233,6.15992712443901,1.10434768850635,0.0,0.3981,3.7,-3.7,1,1488.3634288311
0.0996083657961665,1.03021484068712,6.3229910164468,1.1016089198432,0.0,0.3981,3.8,-3.8,1,2552.6688683033
0.106974107201286,1.02766134944561,11.403842521664,1.35122684471645,0.349642639119945,0.3981,3.9,-3.9,0,1162.37024450302
0.0950142489886747,1.03060419561356,6.64903069030157,1.09656663085985,0.0,0.3981,4.0,-4.0,0,1865.82935857773
0.0928719947590478,1.03076044211441,6.81203161659494,1.09422509106341,0.0,0.3981,4.1,-4.1,0,1160.46570777893
0.100345944273864,1.02851938867465,12.2392844558008,1.32946925722127,0.328150661269735,0.3981,4.2,-4.2,0,1410.1639418602
0.0983151916824998,1.02876777488188,12.5177766988527,1.3228167607753,0.321580919932269,0.3981,4.3,-4.3,0,1542.17601943016
0.08698652279459,1.03121470428471,7.30106792328651,1.08783222293655,0.0,0.3981,4.4,-4.4,0,1450.20232129097
0.0944904881720233,1.02922041546483,13.0748585829851,1.31030279829733,0.309215981441604,0.3981,4.5,-4.5,0,1863.00553846359
0.0834594327005402,1.03145699762079,7.62713974809516,1.0840382684171,0.0,0.3981,4.6,-4.6,0,2082.88254904747
0.0818007528638829,1.0315620635996,7.79007840690687,1.08227013792909,0.0,0.3981,4.7,-4.7,1,1828.03812670708
0.0802065628884219,1.03167938364036,7.95316351344007,1.08055448466525,0.0,0.3981,4.8,-4.8,0,1808.1354932785
0.0786731829201996,1.03177347766021,8.11616750842025,1.07892598014283,0.0,0.3981,4.9,-4.9,2,2801.04261612892
0.0771972070871435,1.03187530045678,8.27913705092275,1.077353763084,0.0,0.3981,5.0,-5.0,1,2753.26586556435
0.0846145985548294,1.03028666533763,14.7465685699052,1.27812951324334,0.277366599914935,0.3981,5.1,-5.1,0,1726.67473697662
0.074405067157569,1.03203988433794,8.60511846621323,1.07438759654454,0.0,0.3981,5.2,-5.2,0,1199.41078901291
0.0730832496245444,1.03210610327124,8.768138787794,1.07300641034432,0.0,0.3981,5.3,-5.3,0,1738.59912705421
0.0718074915308678,1.03218885796202,8.93103560604747,1.0716576280022,0.0,0.3981,5.4,-5.4,1,1935.24796962738
0.0705754313124031,1.03225429337325,9.09411842609871,1.07036135060501,0.0,0.3981,5.5,-5.5,0,5354.99756026268
0.0693848658102794,1.03233126163548,9.25705345987623,1.06911146417539,0.0,0.3981,5.6,-5.6,3,4398.08918857575
0.0766076430841382,1.03103546862599,16.4185686726446,1.25215763949642,0.251608350140105,0.3981,5.7,-5.7,1,2776.75614595413
0.0671201213391354,1.03245010685637,9.58296523424081,1.06673731006814,0.0,0.3981,5.8,-5.8,0,1603.74192428589
0.0660422168859481,1.03252628529947,9.74611919714906,1.06558136651023,0.0,0.3981,5.9,-5.9,2,2892.04139852524
0.0649983359897656,1.0325500468193,9.90900605507951,1.06452997654478,0.0,0.3981,6.0,-6.0,0,1778.50043010712
0.0639868951629484,1.03261434122224,10.0719471913161,1.06346980383782,0.0,0.3981,6.1,-6.1,0,1102.40666770935
0.0710083831500981,1.03150756193973,17.8121936743506,1.23403415944912,0.233612174602436,0.3981,6.2,-6.2,1,2767.30394101143
0.0699853744686883,1.03159356526033,18.090996840474,1.23072348290256,0.230325396210283,0.3981,6.3,-6.3,0,1348.18269062042
0.0689914378450803,1.03165799343667,18.3697400087503,1.22750967172844,0.227131813284824,0.3981,6.4,-6.4,0,1704.59838986397
0.0680253518597132,1.031740887621,18.6485033036784,1.22438242102768,0.224028247461956,0.3981,6.5,-6.5,0,1337.72851276398
0.0593672466391009,1.03282142432803,10.8867932856913,1.05869185487857,0.0,0.3981,6.6,-6.6,0,1768.33623981476
0.0585221312251398,1.03286567910678,11.0498184589652,1.05781933669037,0.0,0.3981,6.7,-6.7,0,1520.35433220863
0.057700712506117,1.03290646952063,11.2127313798934,1.05696605533075,0.0,0.3981,6.8,-6.8,0,1477.73189616203
0.0569020087516894,1.0329401685136,11.3756801326203,1.05614214987203,0.0,0.3981,6.9,-6.9,3,4017.30420088768
0.0635744042418617,1.0320562518331,20.0423782465701,1.21000046238076,0.2097262815315,0.3981,7.0,-7.0,1,2519.3828971386
0.062753246371432,1.03211907155872,20.3211563539623,1.20735050595744,0.207088942661706,0.3981,7.1,-7.1,0,1446.8271086216
0.0546331501659144,1.03303009282732,11.864629801785,1.05382011859824,0.0,0.3981,7.2,-7.2,0,1314.19551110268
0.0539165054285687,1.03306257602583,12.0276158161979,1.05307351654291,2.91893075017517e-11,0.3981,7.3,-7.3,0,5145.24297952652
0.0532274440798049,1.0330634756264,12.1907482020975,1.05240595481693,0.0,0.3981,7.4,-7.4,2,3730.70853209496
0.0525381269465003,1.0331227882551,12.3534701351062,1.05166728083007,0.0,0.3981,7.5,-7.5,0,1506.28698325157
0.0518750097113155,1.03314509341165,12.5164721259095,1.05099980328129,0.0,0.3981,7.6,-7.6,0,1732.73537611961
0.0582399771570523,1.03241153251613,21.9939969122232,1.19276776690376,0.192582115377474,0.3981,7.7,-7.7,0,1455.62766695023
0.050597715360639,1.03318931958026,12.8423774534737,1.04969766738834,0.0,0.3981,7.8,-7.8,0,1202.3303296566
0.0499823499402207,1.03322008866913,13.0052739029044,1.04906817149849,0.0,0.3981,7.9,-7.9,0,2068.87621474266
0.0493817609538353,1.03323462524253,13.1682746939629,1.04845753883404,0.0,0.3981,8.0,-8.0,2,3689.45850419998
0.048795422924229,1.03326745073349,13.3311931058441,1.04786089153988,0.0,0.3981,8.1,-8.1,0,1458.99885654449
0.0549470803596872,1.0326111569936,23.3883614036027,1.18213469072841,0.181989529958659,0.3981,8.2,-8.2,0,1988.09725499153
0.0476635194166753,1.03329816384024,13.6571189454273,1.04671896737583,0.0,0.3981,8.3,-8.3,0,1492.69277453423
0.0537319463042909,1.03268003651339,23.9459636871921,1.178209928606,0.178078893018288,0.3981,8.4,-8.4,0,1918.34725689888
0.0531443273137399,1.03271609807962,24.2248481399725,1.17630617753873,0.17618729439319,0.3981,8.5,-8.5,0,1549.3904337883
0.0460607506423051,1.03335876939908,14.1459425852256,1.04508849823258,0.0,0.3981,8.6,-8.6,0,1637.83760142326
0.0455501667868321,1.03337009657455,14.3088784903587,1.04457590974931,0.0,0.3981,8.7,-8.7,0,1857.35360860825
0.0514561886672936,1.03280647090812,25.0614859294541,1.17085429117166,0.170751077685313,0.3981,8.8,-8.8,0,1488.45057892799
0.0509170759404345,1.03283757990713,25.3403438232705,1.16910588037475,0.169014812079057,0.3981,8.9,-8.9,1,3045.4792573452
0.0440841063366889,1.03342147634922,14.797752532462,1.04309785318952,0.0,0.3981,9.0,-9.0,0,2126.47577142715
0.0436161559061953,1.03343924596271,14.9606891347957,1.04261778407686,0.0,0.3981,9.1,-9.1,1,4154.10441732407
0.0493654992819955,1.03291900781467,26.1770581908455,1.16409355669903,0.164013938861664,0.3981,9.2,-9.2,2,3896.25921440125
0.0427094221642538,1.03346599095699,15.2866119557075,1.04170922468427,0.0,0.3981,9.3,-9.3,0,1403.19713020325
0.0422700394521583,1.03348420375014,15.4495267025093,1.04126155953277,0.0,0.3981,9.4,-9.4,0,1509.0269370079
0.0479057521567956,1.03299364294343,27.013622996702,1.1593687372872,0.159308880093044,0.3981,9.5,-9.5,0,1791.19422054291
0.0414178343158204,1.03350492903847,15.7754343870961,1.04041008962258,0.0,0.3981,9.6,-9.6,0,1528.13555288315
0.0410044823445917,1.03351927348147,15.9383236584093,1.03999596806286,0.0,0.3981,9.7,-9.7,2,3154.97885346413
0.0405992951529317,1.0335356557623,16.101268429271,1.03958529676335,0.0,0.3981,9.8,-9.8,0,1548.47155022621
0.0460887097314005,1.03308106744405,28.1292195932585,1.15348755645413,0.153445633298302,0.3981,9.9,-9.9,1,3120.58855295181
0.0456557994554149,1.03309958468858,28.408149242447,1.15209040526776,0.152048506921668,0.3981,10.0,-10.0,10,8569.37493681908
0.0452309519933866,1.03312832198854,28.6869716714003,1.15070780840861,0.150676686503043,0.3981,10.1,-10.1,0,2486.50331711769
0.0390555421367027,1.03357698864523,16.7530447159852,1.03804290680434,0.0,0.3981,10.2,-10.2,0,4525.08914065361
0.044404560724402,1.03315874641725,29.2449265228019,1.14803664706516,0.148007378274031,0.3981,10.3,-10.3,0,3451.79024386406
0.0383268492995546,1.03359974963196,17.0789585127909,1.03730991445548,0.0,0.3981,10.4,-10.4,2,4159.97805500031
0.0436078457944038,1.03319757246949,29.8027658702058,1.14545305445971,0.145432886732454,0.3981,10.5,-10.5,2,4612.02602887154
0.0376248383442896,1.03361873929183,17.4048315094602,1.03660792667376,0.0,0.3981,10.6,-10.6,2,5015.9006061554
0.0428392363660988,1.0332252639682,30.3606770363032,1.1429664263771,0.142947386110316,0.3981,10.7,-10.7,0,3078.38660740852
0.0424650103787452,1.03324745500197,30.6395527291349,1.14175149767037,0.141737517990057,0.3981,10.8,-10.8,0,3256.17226195335
0.0420972705477282,1.03325814835278,30.9184175333628,1.14055847647201,0.140547677306386,0.3981,10.9,-10.9,0,3021.11819338799
0.0417358496380452,1.03327629483182,31.1974311888682,1.13938992267324,0.139378529397134,0.3981,11.0,-11.0,0,2828.20914125443
0.0413805861136292,1.03328953726509,31.4763694885513,1.13823322363927,0.138228608756584,0.3981,11.1,-11.1,0,2841.69851231575
0.0356650107360011,1.03366773863366,18.3824586344432,1.03465513977868,0.0,0.3981,11.2,-11.2,0,3597.40313577652
0.0353580441829148,1.03367335569768,18.5453675249302,1.03435020265373,0.0,0.3981,11.3,-11.3,0,3002.80919146538
0.0403502050384428,1.03333218761949,32.3131816807616,1.13489303154062,0.134893069862789,0.3981,11.4,-11.4,0,5368.61663985252
0.0347596892746946,1.0336939739873,18.8712257661962,1.03375414324986,0.0,0.3981,11.5,-11.5,0,3275.33835339546
0.0344680397044977,1.03369410672479,19.0341705777629,1.03346727258809,0.0,0.3981,11.6,-11.6,4,7183.71338367462
0.0341812418168691,1.03370629070239,19.1971373819971,1.03317881432394,0.0,0.3981,11.7,-11.7,0,3229.02862691879
0.0390536705322635,1.0333848988702,33.4290774067775,1.13068284450746,0.13069169503451,0.3981,11.8,-11.8,0,4273.08198928833
0.0387424607175351,1.03339519436536,33.7080406024554,1.12967117085292,0.129682609217153,0.3981,11.9,-11.9,1,3787.65186595917
0.0333487775038102,1.03372013499984,19.6858822835252,1.03235304419437,0.0,0.3981,12.0,-12.0,0,3070.48310399056
0.0330802245974058,1.03373165116239,19.8488353708858,1.03208294147682,0.0,0.3981,12.1,-12.1,1,5217.78531336784
0.0378379154114015,1.03336459390117,34.5437583150541,1.12682981291004,0.126751187366772,0.3981,12.2,-12.2,0,4131.63543534279
0.0325558846925054,1.03374288642152,20.1747111733375,1.03156331154014,0.0,0.3981,12.3,-12.3,2,4751.20748710632
0.0322998970711298,1.03374834364844,20.3376021649009,1.03131418348549,0.0,0.3981,12.4,-12.4,0,2659.3627474308
0.0369746709782397,1.03346235798278,35.3818209662131,1.1239279281066,0.1239469643375,0.3981,12.5,-12.5,0,7992.14717364311
0.0366956155397626,1.03347599021356,35.6608101475783,1.12301697337431,0.123041161677926,0.3981,12.6,-12.6,0,3629.2188000679
0.0315555244568303,1.03376697289938,20.8263913466582,1.03057441343247,0.0,0.3981,12.7,-12.7,3,5931.19063639641
0.0313149641274803,1.03377502521772,20.9893236281182,1.03033618674168,0.0,0.3981,12.8,-12.8,2,4707.42603802681
0.0358831786120581,1.03350592536472,36.4977200235953,1.12037516275012,0.120401825622734,0.3981,12.9,-12.9,0,2637.0755238533
0.0308446784221193,1.03378520002884,21.3151736884913,1.02987064434714,0.0,0.3981,13.0,-13.0,0,3453.79019379616
0.0306147916352235,1.03378723744251,21.4781775347542,1.02964333034424,0.0,0.3981,13.1,-13.1,0,2914.47357320786
0.0351059591300845,1.0335273416479,37.3346135347863,1.11784412144569,0.117875248931275,0.3981,13.2,-13.2,0,7518.90535259247
0.034854318981941,1.03353942022091,37.613699833504,1.11702790099078,0.117056889885866,0.3981,13.3,-13.3,1,4448.94657969475
0.0346062629539852,1.03354652929179,37.8926819304371,1.11621997018789,0.116249438719054,0.3981,13.4,-13.4,1,4267.59806108475
0.0297285107354998,1.03380484173578,22.1298823292973,1.02876924652363,0.0,0.3981,13.5,-13.5,1,4002.47226476669
0.0341206011593785,1.03356492791601,38.4506911625772,1.114635916008,0.114669202671366,0.3981,13.6,-13.6,0,4349.01660108566
0.0293043338115352,1.03381374498577,22.4556634951636,1.02834824349946,0.0,0.3981,13.7,-13.7,1,4009.2139787674
0.0290967512774561,1.03382256295817,22.6185952994074,1.02814056131885,0.0,0.3981,13.8,-13.8,1,5107.41899299622
0.0288920882217749,1.03382546532418,22.7815580515136,1.02793846796431,0.0,0.3981,13.9,-13.9,0,4696.7453751564
0.0286902835000425,1.03382820318131,22.9445085583213,1.02774031527384,0.0,0.3981,14.0,-14.0,2,9027.1773545742
0.0329640973099108,1.03359831092151,39.8456981913916,1.11086487876442,0.110902838400875,0.3981,14.1,-14.1,0,5700.66333508492
0.0282950128987364,1.03383821634958,23.2703116819865,1.02735187015298,0.0,0.3981,14.2,-14.2,4,8120.98143362999
0.028101432975372,1.03383988231697,23.4332998342159,1.027162373401,0.0,0.3981,14.3,-14.3,2,5651.59013175964
0.0279104831887776,1.03384623902206,23.5962347254875,1.02697224806927,0.0,0.3981,14.4,-14.4,0,2740.52880120277
0.0277221103106373,1.03384480367103,23.7591023574948,1.02678877811039,0.0,0.3981,14.5,-14.5,0,3195.36432480812
0.0318834654480242,1.03363612059331,41.2408153732595,1.1073372066717,0.107379704827441,0.3981,14.6,-14.6,1,4634.09447598457
0.0273528894500031,1.03385175053943,24.0849518019009,1.02642681227259,0.0,0.3981,14.7,-14.7,2,5536.24275565147
0.0271719419544844,1.03385670901607,24.24789896701,1.02624702867075,0.0,0.3981,14.8,-14.8,0,3084.08463215828
0.026993372251703,1.03386083110249,24.4107976658599,1.02607270087438,0.0,0.3981,14.9,-14.9,1,10122.1877572536
0.0268171337889953,1.03386541324135,24.5737865223462,1.02589760412611,0.0,0.3981,15.0,-15.0,0,3313.84959864616
0.0266431812204206,1.03386579021326,24.7366478678436,1.02572963874253,0.0,0.3981,15.1,-15.1,1,4602.19041275978
0.0264714703686909,1.03387334294457,24.8995670451104,1.02555708711695,0.0,0.3981,15.2,-15.2,1,4596.41344857216
0.0263019581869132,1.03387502912307,25.0625033030446,1.02539045745802,0.0,0.3981,15.3,-15.3,0,4428.2109014988
0.0261346027232089,1.03388086193937,25.22545695512,1.02522604763338,0.0,0.3981,15.4,-15.4,0,2916.07163071632
0.0259693630861755,1.03388151928722,25.3883819033056,1.02506635452513,0.0,0.3981,15.5,-15.5,1,11011.2387096882
0.0258061994113449,1.03388520621855,25.5513307696157,1.02490116588303,0.0,0.3981,15.6,-15.6,0,3661.20843577385
0.0297388163867421,1.03370352179894,44.3099630471127,1.1003238862487,0.100376078585434,0.3981,15.7,-15.7,0,3728.11046504974
0.0295580758873172,1.03370585103871,44.5890468112957,1.09973482609793,0.0997848032553815,0.3981,15.8,-15.8,1,5488.17484140396
0.0293795202622133,1.03371513940942,44.8681193205853,1.09914812140089,0.0992008789665659,0.3981,15.9,-15.9,1,4957.88017821312
0.0292031101181033,1.03371353527065,45.1471912530289,1.09857408216354,0.0986237962546512,0.3981,16.0,-16.0,5,8713.89244151115
0.0290288070032722,1.03372335095974,45.4262167646167,1.09800148732465,0.0980533263082976,0.3981,16.1,-16.1,1,5676.24253726006
0.0288565733789862,1.03373155097308,45.7052032974411,1.09743538982584,0.0974896997309153,0.3981,16.2,-16.2,2,6448.79040288925
0.024719033422429,1.03389906447665,26.6917598398625,1.02383935169756,0.0,0.3981,16.3,-16.3,2,9172.05949664116
0.0285181688569949,1.03373594039033,46.2632932352508,1.09632982025484,0.0963816742850577,0.3981,16.4,-16.4,2,6184.96874094009
0.0244250361074173,1.03390849849682,27.0176165290209,1.02354649721202,0.0,0.3981,16.5,-16.5,0,3286.26149773598
0.0281876135157512,1.03374623067461,46.8213574051609,1.09524457596016,0.0952993437270948,0.3981,16.6,-16.6,1,5507.59177064896
0.0241379487552151,1.03391524981748,27.3434427409898,1.02326509571051,0.0,0.3981,16.7,-16.7,0,4078.0707514286
0.0278646373056852,1.03375431619495,47.3794887408573,1.09418905583467,0.0942409066584527,0.3981,16.8,-16.8,0,38697.1285121441
0.0238575306248566,1.03391722542679,27.6693307329678,1.02299112607682,0.0,0.3981,16.9,-16.9,0,5316.20470428467
0.027548982427647,1.03376344071237,47.9376320647848,1.09315117439207,0.09320632352618,0.3981,17.0,-17.0,2,8068.01963686943
0.0235835520280716,1.03392142324494,27.9951401908912,1.02272618179441,0.0,0.3981,17.1,-17.1,1,4921.79842019081
0.0272404026449754,1.03376890487432,48.4957376762373,1.09214173320202,0.092194614534793,0.3981,17.2,-17.2,1,4913.44607639313
0.0233157937024554,1.03392777490517,28.3210288361282,1.02246015414838,0.0,0.3981,17.3,-17.3,0,4181.09560871124
0.0269386626442259,1.03377990075338,49.0538272660696,1.09114912596971,0.0912046264562975,0.3981,17.4,-17.4,2,52253.8370988369
0.0230540462265716,1.03392910853126,28.6468620951156,1.02220580703608,0.0,0.3981,17.5,-17.5,0,26944.8736281395
0.0266435374335496,1.03378572487573,49.6119766754027,1.09018030548827,0.0902361770888551,0.3981,17.6,-17.6,0,1967.66822338104
0.022798109474087,1.03393347655271,28.9726971200393,1.02195825196589,0.0,0.3981,17.7,-17.7,0,5015.79927825928
0.0263548117848985,1.03379582557072,50.1700429018352,1.08923135903603,0.0892882892459452,0.3981,17.8,-17.8,3,9274.65325737
0.0225477921038607,1.03393884041672,29.2985029191036,1.02171287927104,0.0,0.3981,17.9,-17.9,4,55196.5626044273
0.0224246831772806,1.03394118577674,29.4614572012498,1.02159138934819,0.0,0.3981,18.0,-18.0,2,5859.17883944511
0.0259332742945951,1.03380477557612,51.0072338566391,1.08784781615921,0.0879034551347963,0.3981,18.1,-18.1,0,1574.7010884285
0.0257957439659797,1.03380323636978,51.2862782285039,1.08739691944704,0.0874516693668276,0.3981,18.2,-18.2,1,3437.5502743721
0.0220632912416418,1.0339477201645,29.9502004850689,1.02123660304606,0.0,0.3981,18.3,-18.3,0,4177.13374328613
0.0219454015687038,1.0339484543095,30.1131521212112,1.02112187861855,0.0,0.3981,18.4,-18.4,0,4847.31572723389
0.0253917723391785,1.03381516961112,52.1234734294626,1.08606706179957,0.0861239404180705,0.3981,18.5,-18.5,0,7034.78424119949
0.0217133612288043,1.03395090388054,30.4390112248962,1.02089648963587,0.0,0.3981,18.6,-18.6,0,10706.0649867058
0.0251294178044842,1.0338227990902,52.6817094984194,1.08520135182596,0.0852609421304637,0.3981,18.7,-18.7,0,4347.86155128479
0.0250002640989952,1.03382721478118,52.9607140927031,1.08477769530775,0.0848364756807173,0.3981,18.8,-18.8,0,4182.76495814323
0.0213743564346189,1.03395631181313,30.9277775494934,1.02056430633159,0.0,0.3981,18.9,-18.9,0,5056.03787994385
0.0212636946998093,1.0339606620517,31.0906909907222,1.02045447547514,0.0,0.3981,19.0,-19.0,3,10653.8044948578
0.0211541727752084,1.03396052892916,31.2535827432093,1.02034781190538,0.0,0.3981,19.1,-19.1,4,11661.8072559834
0.0244966636339773,1.033838557076,54.0770505091105,1.08311798383857,0.0831785418397895,0.3981,19.2,-19.2,5,10386.9431970119
0.0243739192136573,1.03384314754181,54.3560831227111,1.08271312663578,0.0827748677243479,0.3981,19.3,-19.3,1,4513.56903004646
0.0208322724646304,1.03396717173516,31.7423628749123,1.02003416283299,0.0,0.3981,19.4,-19.4,3,47285.732924223
0.0207271381323199,1.03396632793655,31.9052300863471,1.01993354675846,0.0,0.3981,19.5,-19.5,2,6914.66754317284
0.0206230595047639,1.03396611574308,32.0681892308147,1.01983369874579,0.0,0.3981,19.6,-19.6,0,9994.5543487072
0.020520020762102,1.03396755057705,32.2311382886358,1.01973148497497,0.0,0.3981,19.7,-19.7,2,16788.9929440022
0.0237782050427707,1.03385379852229,55.7515583205872,1.08075324729124,0.0808120011876169,0.3981,19.8,-19.8,1,6426.71702098846
0.0236625410658393,1.03385758625284,56.0306495719641,1.08037057500563,0.0804306792597697,0.3981,19.9,-19.9,0,4749.86642813683
0.0235479973842274,1.03386037765459,56.3096789686047,1.0799932556874,0.0800533103240335,0.3981,20.0,-20.0,5,67419.8242855072
0.0201179590883299,1.03397418134576,32.8827741405863,1.01933962593132,0.0,0.3981,20.1,-20.1,0,29078.0639178753
0.0200198932116769,1.03397863857537,33.0457285466792,1.01924254874265,0.0,0.3981,20.2,-20.2,0,73589.9103281498
0.0199227786405481,1.03397834816,33.2086019274893,1.01914860359799,0.0,0.3981,20.3,-20.3,0,28680.8363008499
0.0198266016009157,1.03397755860454,33.3715542487381,1.01905720843946,0.0,0.3981,20.4,-20.4,0,1405.58737063408
0.0227035043277703,1.02376989555228,62.9675566369897,1.0790926401899,0.0651080317940855,0.3981,20.5,-20.5,0,7067.65861845017
0.022883375493258,1.03387573996945,57.9842768112238,1.07780114922339,0.0778609078429546,0.3981,20.6,-20.6,0,37595.0520341396
0.0227762371058753,1.03387719699195,58.2633512343821,1.07744825672482,0.077507099067077,0.3981,20.7,-20.7,0,3795.27951860428
0.0194510024062977,1.03398401193263,34.0232146567795,1.01868906609394,0.0,0.3981,20.8,-20.8,0,43051.1642172337
0.0193593154571707,1.03398370056434,34.1861466264576,1.01859875835649,0.0,0.3981,20.9,-20.9,0,69354.9730072022
0.0192684887370034,1.03398374069572,34.3491139802865,1.01851358209149,0.0,0.3981,21.0,-21.0,0,2336.63117480278
0.0191785101972483,1.033988075005,34.5120057449341,1.01842621868526,0.0,0.3981,21.1,-21.1,3,39622.6418859959
