P_max,OmegaA,OmegaB,t_max,Mu,Gamma_e,Delta1,Delta2,number_of_fails,ComputTime
0.0003103735057454,0.1031512838473179,1.9998610569352628,50.34653745154665,50.38462382660596,0.0158489319246111,5.5,-5.5,1.0,58789.12684750557
0.0006282635519407,0.130977308132892,3.4554962078255747,50.59912249857027,50.65648511742097,0.0158489319246111,5.6000000000000005,-5.6000000000000005,0.0,60650.78504943848
1.3035144557258746e-22,3.569430899886989,0.2734404905039349,36.9501474982505,39.09796145464742,0.0158489319246111,5.7,-5.7,1.0,206.76500391960144
2.4903157093820205e-13,2.7949332923521144,1.6114565073391371,41.82109460888365,29.413380567818,0.0158489319246111,5.800000000000001,-5.800000000000001,0.0,8932.07322192192
2.918002308770564e-14,2.058243201638212,4.0391055651868175,42.03233710565616,33.16889908633809,0.0158489319246111,5.9,-5.9,0.0,64455.93663525581
1.8326159876812564e-06,0.2453998540810069,2.399593072387198,87.16693338510066,80.06152671651346,0.0158489319246111,6.0,-6.0,0.0,57471.31684660912
0.0002096165542366,0.0937842127952355,1.962256375490796,50.44367961915077,50.113949813286006,0.0158489319246111,6.1000000000000005,-6.1000000000000005,0.0,61822.35620594025
0.0001855480599916,0.114923370762407,3.356249475398336,55.90483399561471,55.92150545928493,0.0158489319246111,6.2,-6.2,0.0,60268.27614545822
5.654752087933945e-21,1.9736035735050568,2.207927378631034,61.40772491827027,32.951255295560514,0.0158489319246111,6.300000000000001,-6.300000000000001,0.0,151.9597351551056
4.182147697808563e-15,2.446013875289748,1.33574668788927,40.968486004727055,29.48980108870492,0.0158489319246111,6.4,-6.4,0.0,6176.715876340866
3.5115207809906324e-14,0.8060020825589667,0.3103542298902002,69.07040111713327,67.91334050930308,0.0158489319246111,6.5,-6.5,0.0,74707.80066800117
1.6890847728382926e-30,1.0065915527391214,3.5867578252675125,96.3205953331763,67.65510047153326,0.0158489319246111,6.6000000000000005,-6.6000000000000005,0.0,41.37468767166138
6.36425920295192e-22,3.9954944264992944,0.8682305602928211,32.773755820115085,38.37672725252536,0.0158489319246111,6.7,-6.7,1.0,808.0890250205994
4.3883362764274986e-05,0.1331688274878,3.517324047884306,50.77653024061389,49.44997764795022,0.0158489319246111,6.800000000000001,-6.800000000000001,0.0,61398.91635894776
6.487140201183106e-21,2.335247717159152,2.100919082653525,54.98807557754505,25.278962514343405,0.0158489319246111,6.9,-6.9,0.0,112.53074479103088
9.16911469576342e-17,2.358839951408392,1.3570529867366383,40.98483460214766,29.962967800127643,0.0158489319246111,7.0,-7.0,0.0,7511.277185916901
1.997501810149192e-10,0.687791596524655,0.3531842923039046,68.90034800966237,69.13213958093743,0.0158489319246111,7.1000000000000005,-7.1000000000000005,0.0,106047.24248576164
1.9933936233661043e-05,0.0760455773596855,2.46487534560633,87.72675516810072,82.2662479214467,0.0158489319246111,7.2,-7.2,0.0,59465.6007437706
