t,P,Marginal
-8.94378875775155,4.9009668464799355e-233,1.332653959076799e-128
-8.937787557511502,8.073178407374954e-233,1.9762942720662616e-128
-8.931786357271454,1.3099899280116103e-232,2.930022495065402e-128
-8.925785157031406,2.1129943547967594e-232,4.342855924881966e-128
-8.919783956791358,3.3717650650123394e-232,6.435243923772967e-128
-8.91378275655131,5.3426206726544076e-232,9.533222485697522e-128
-8.907781556311262,8.400164025963206e-232,1.4118857924320018e-127
-8.901780356071214,1.3054896245958804e-231,2.0904728476660236e-127
-8.895779155831166,2.0295372258172508e-231,3.0943869265857185e-127
-8.889777955591118,3.133721474729799e-231,4.5792022703563595e-127
-8.88377675535107,4.8183209600807424e-231,6.77470143520219e-127
-8.877775555111022,7.369492707849302e-231,1.0020182148984228e-126
-8.871774354870974,1.119495450736415e-230,1.481651943435084e-126
-8.865773154630926,1.6990162080478877e-230,2.1902913918381788e-126
-8.859771954390878,2.571543623601482e-230,3.2370001541217333e-126
-8.85377075415083,3.874053869911023e-230,4.782650729718357e-126
-8.847769553910782,5.673297125750779e-230,7.064472424793963e-126
-8.841768353670734,8.5211085658968e-230,1.0432200476966385e-125
-8.835767153430686,2.9574467910407923e-230,1.5401294884780906e-125
-8.829765953190638,2.5157749831143853e-230,2.273126839432736e-125
-8.82376475295059,4.161408562754158e-230,3.3540939626979853e-125
-8.817763552710542,6.806601844715782e-230,4.947797323872636e-125
-8.811762352470494,1.0930366833320188e-229,7.296821108296065e-125
-8.805761152230446,3.053899478831714e-230,1.075822487313195e-124
-8.799759951990398,5.7658800904624535e-230,1.5857424694498547e-124
-8.79375875175035,1.0366162000794542e-229,2.336736908879512e-124
-8.787757551510301,1.79557738943551e-229,3.4424853422374984e-124
-8.781756351270253,9.313174419406988e-229,5.0701347502833396e-124
-8.775755151030205,1.4442917543914363e-228,7.465381814902496e-124
-8.769753950790157,2.2327364645789966e-228,1.098929084404859e-123
-8.76375275055011,1.349167532071714e-228,1.6172323912568815e-123
